9.507323273	2.189271097
9.28521531	1.973308851
8.845384371	-0.777644496
9.211304589	4.352608771
9.433615099	0.318554416
9.151636331	-3.208670232
7.482059825	1.599300199
7.197446825	-1.035410364
8.235993796	1.652607992
9.693331171	3.807911291
8.512514076	3.263427071
9.22724732	2.045485085
10.80688657	10.75578404
16.03785027	8.128260405
20.93889845	7.940889851
20.190907	4.506686254
20.91279596	-1.091378379
19.77920726	2.937705526
18.83717613	1.045850179
18.29154829	1.046070933
15.87285998	2.927132726
17.33400099	-1.918593183
15.38752239	-2.823618507
16.19908251	0.085386931
14.76198938	1.382548506
15.61428601	0.944376702
15.28090724	-2.667014061
16.27545009	3.359026676
13.68091143	-1.382839628
12.30197821	1.257248148
11.33858864	1.88592867
9.93883891	-0.207475508
10.60395004	-0.309122933
10.95679186	1.96495055
11.21369817	0.04594147
10.87543399	-0.423772128
11.26931276	2.16057048
11.09299709	1.175564974
11.7675327	-6.604966749
9.350397446	-0.813530425
9.448934876	2.134650214
9.832440393	2.284687206
10.71391242	0.984821248
10.88435422	6.4066799
10.71784492	3.543853785
10.6018938	2.669304909
10.92815513	0.494779993
11.83043437	4.607050249
13.72571673	-1.058188534
13.19965288	1.892927572
12.72904975	6.221051678
13.33729067	4.070252971
14.00538816	3.387280468
14.29615603	2.198941227
14.42952263	-1.507585123
14.60569393	-2.898024887
14.57125691	0.573877117
14.58089314	-0.397089903

